"","Opponent","Section","Day_and_Time","Face","Wtp","lower_bound","upper_bound","Net"
"780","Bowling Green","217L","Thursday Night",35,28.6858179672785,13.5137766132992,60.8916497585159,-6.31418203272153
"781","Bowling Green","217U","Thursday Night",25,26.5755116962185,12.6044586486188,56.0323804143101,1.57551169621854
"782","Bowling Green","218","Thursday Night",35,31.1711113922719,14.7791050479853,65.744047577622,-3.82888860772813
"783","Bowling Green","219L","Thursday Night",35,26.4825447783992,12.5418209841396,55.9189274688912,-8.5174552216008
"784","Bowling Green","219U","Thursday Night",25,24.1925821542147,11.4682881351497,51.0347337275711,-0.807417845785334
"785","Bowling Green","224L","Thursday Night",55,53.8259452256402,25.5236560591734,113.511652590708,-1.17405477435978
"786","Bowling Green","224U","Thursday Night",55,34.3854924537658,16.3028250696839,72.5249817889943,-20.6145075462342
"787","Bowling Green","226L","Thursday Night",55,44.4635931395045,21.0764763070974,93.8017857477271,-10.5364068604955
"788","Bowling Green","226U","Thursday Night",55,35.6314019170699,16.8940207844327,75.1506594419292,-19.3685980829301
"789","Bowling Green","CL1","Thursday Night",55,110.393590099871,52.3120333812513,232.962550821166,55.3935900998709
"790","Bowling Green","CL2","Thursday Night",55,124.094958685653,58.8432315918057,261.704844458923,69.094958685653
"791","Bowling Green","CL3","Thursday Night",55,123.503331018675,58.5422620779412,260.548059321673,68.5033310186748
"792","Bowling Green","CL4","Thursday Night",55,101.392815905498,48.0511681880262,213.949077721026,46.3928159054976
"793","Duke","101","Saturday Noon",45,17.3837892286364,8.24691276438632,36.6435460855928,-27.6162107713636
"794","Duke","102","Saturday Noon",55,22.5626243023526,10.7033599032839,47.5618889777706,-32.4373756976474
"795","Duke","103","Saturday Noon",65,27.1004097174033,12.8549836493444,57.1320996498181,-37.8995902825967
"796","Duke","104","Saturday Noon",65,32.7593093836366,15.539775256478,69.0597086238715,-32.2406906163634
"797","Duke","105","Saturday Noon",65,44.4234148032833,21.071205367582,93.655761422206,-20.5765851967167
"798","Duke","106","Saturday Noon",65,49.5331318000605,23.4828105752795,104.482005595404,-15.4668681999395
"799","Duke","107","Saturday Noon",65,46.0841813119617,21.8592751692985,97.1556353422268,-18.9158186880383
"800","Duke","108","Saturday Noon",65,37.1373726879809,17.6168890378406,78.2876276965555,-27.8626273120191
"801","Duke","109","Saturday Noon",65,29.0683100541655,13.7864169322777,61.2897936828537,-35.9316899458345
"802","Duke","110","Saturday Noon",55,21.4133457209788,10.138553124163,45.2265100700957,-33.5866542790212
"803","Duke","111","Saturday Noon",45,20.4471868433233,9.70082564038639,43.0981305410951,-24.5528131566767
"804","Duke","121","Saturday Noon",45,21.2843807811263,10.0958228211384,44.872505516583,-23.7156192188737
"805","Duke","122","Saturday Noon",55,22.9545658508748,10.8864266972657,48.4008305070836,-32.0454341491252
"806","Duke","123","Saturday Noon",55,28.026536375447,13.2946395940971,59.082966156752,-26.973463624553
"807","Duke","124","Saturday Noon",65,35.1999144009182,16.6896657026981,74.2395920867165,-29.8000855990818
"808","Duke","127","Saturday Noon",65,39.1264695596778,18.5597109904631,82.4840764487675,-25.8735304403222
"809","Duke","128","Saturday Noon",55,28.2541234005969,13.4056361878204,59.5492431654566,-26.7458765994031
"810","Duke","129","Saturday Noon",55,23.7469544915543,11.2669647839109,50.0505556233935,-31.2530455084457
"811","Duke","130","Saturday Noon",45,19.7292734577985,9.30932979847061,41.8122721612613,-25.2707265422015
"812","Duke","131","Saturday Noon",45,16.6459133073994,7.87466808075377,35.1870614730636,-28.3540866926006
"813","Duke","132","Saturday Noon",45,17.6454017816284,8.37052374880936,37.197218881242,-27.3545982183716
"814","Duke","201","Saturday Noon",35,14.9684310384725,7.09873475240565,31.5625157958717,-20.0315689615275
"815","Duke","202","Saturday Noon",35,17.0220368900212,8.07426815362997,35.8855730788407,-17.9779631099788
"816","Duke","207","Saturday Noon",35,18.2424890461925,8.65158455162369,38.4656018345214,-16.7575109538075
"817","Duke","208","Saturday Noon",35,15.560009936181,7.37629606468905,32.8232363629048,-19.439990063819
"818","Duke","221","Saturday Noon",35,15.2635447654121,7.23735730633483,32.1907277676916,-19.7364552345879
"819","Duke","222","Saturday Noon",35,18.3431009687945,8.70099977261741,38.6701944540073,-16.6568990312055
"820","Duke","223","Saturday Noon",55,20.9333169866706,9.92659607814408,44.1444133129634,-34.0666830133294
"821","Duke","225","Saturday Noon",65,25.2302839993858,11.9637789144291,53.2078731346265,-39.7697160006143
"822","Duke","227","Saturday Noon",55,20.6626164472986,9.80083626845672,43.561968260021,-34.3373835527014
"823","Duke","228","Saturday Noon",35,16.5292256982136,7.84209741880108,34.8395700272053,-18.4707743017864
"824","Duke","229","Saturday Noon",35,15.8520082240045,7.50811868212869,33.4685925159966,-19.1479917759955
"825","Duke","203L","Saturday Noon",55,20.4740618872224,9.69360203047836,43.2436991784701,-34.5259381127776
"826","Duke","203U","Saturday Noon",55,20.0251268983432,9.49021414455144,42.2546531813484,-34.9748731016568
"827","Duke","204L","Saturday Noon",65,24.5247149253252,11.5961487119667,51.8673619240316,-40.4752850746748
"828","Duke","204U","Saturday Noon",65,18.4190507854317,8.73441788730136,38.8419052321223,-46.5809492145683
"829","Duke","205L","Saturday Noon",65,22.7973996469355,10.7721237673964,48.2468863043625,-42.2026003530645
"830","Duke","205U","Saturday Noon",65,16.9521047919575,8.03719118375311,35.7555083993054,-48.0478952080425
"831","Duke","206L","Saturday Noon",55,22.1639678828898,10.4957898530329,46.8036688226775,-32.8360321171102
"832","Duke","206U","Saturday Noon",55,17.9745539270398,8.52074372500164,37.9174165194132,-37.0254460729602
"833","Duke","210L","Saturday Noon",45,16.0465379345178,7.48255382389592,34.4122322062834,-28.9534620654822
"834","Duke","210U","Saturday Noon",35,13.6673783758289,6.48334980685391,28.8118391314629,-21.3326216241711
"835","Duke","211L","Saturday Noon",45,18.4211412597061,8.70589302165475,38.9780168979777,-26.5788587402939
"836","Duke","211U","Saturday Noon",35,14.3050125049767,6.78325747596128,30.1674208140745,-20.6949874950233
"837","Duke","212","Saturday Noon",35,14.1135743464391,6.694591312987,29.754315315118,-20.8864256535609
"838","Duke","213L","Saturday Noon",45,18.1267426567674,8.58179584475332,38.287883479022,-26.8732573432326
"839","Duke","213U","Saturday Noon",35,13.4093889033337,6.36065887187944,28.2693529684163,-21.5906110966663
"840","Duke","214L","Saturday Noon",45,21.0722091794804,9.88508396404943,44.9200028364634,-23.9277908205196
"841","Duke","214U","Saturday Noon",35,14.5988856970096,6.92434700900129,30.7794313770377,-20.4011143029904
"842","Duke","215L","Saturday Noon",45,21.7674230443215,10.3041098354954,45.9836622042059,-23.2325769556785
"843","Duke","215U","Saturday Noon",35,15.512175541096,7.35667428494303,32.7087459220902,-19.487824458904
"844","Duke","216L","Saturday Noon",45,18.1446393434475,8.52499425836089,38.6191388435121,-26.8553606565525
"845","Duke","216U","Saturday Noon",35,13.8102096105181,6.55017489732652,29.1170682426037,-21.1897903894819
"846","Duke","217L","Saturday Noon",45,15.2396378025152,7.18076615155309,32.3428664087075,-29.7603621974848
"847","Duke","217U","Saturday Noon",35,14.1185157463126,6.69760012231605,29.761777836618,-20.8814842536874
"848","Duke","218","Saturday Noon",45,16.5599756667893,7.85294626217107,34.9210073428972,-28.4400243332107
"849","Duke","219L","Saturday Noon",45,14.0691261086596,6.66438310446812,29.701220106728,-30.9308738913404
"850","Duke","219U","Saturday Noon",35,12.8525597547325,6.09378699111957,27.107657765146,-22.1474402452675
"851","Duke","224L","Saturday Noon",65,28.5955907045241,13.5624419600481,60.2920779421175,-36.4044092954759
"852","Duke","224U","Saturday Noon",65,18.2676488867863,8.66293906496994,38.521221648702,-46.7323511132137
"853","Duke","226L","Saturday Noon",65,23.6217442227859,11.1993799977558,49.8230080806733,-41.3782557772141
"854","Duke","226U","Saturday Noon",65,18.9295511890717,8.97698012395191,39.9163085215723,-46.0704488109283
"855","Duke","CL1","Saturday Noon",65,58.6477377343887,27.7967060276781,123.739738727918,-6.35226226561134
"856","Duke","CL2","Saturday Noon",65,65.9267316568997,31.2670800352094,139.006710638362,0.926731656899747
"857","Duke","CL3","Saturday Noon",65,65.6124233332194,31.1072075912292,138.392045735131,0.612423333219411
"858","Duke","CL4","Saturday Noon",65,53.8659832513566,25.5326702124796,113.640450743661,-11.1340167486434
"859","Duke","101","Saturday Afternoon",45,19.3979301545526,9.2018088638712,40.8919267773838,-25.6020698454474
"860","Duke","102","Saturday Afternoon",55,25.1768014766007,11.9426044858172,53.0764736741416,-29.8231985233993
"861","Duke","103","Saturday Afternoon",65,30.2403490944296,14.3434251541144,63.7559511432774,-34.7596509055704
"862","Duke","104","Saturday Afternoon",65,36.5549068144685,17.3390943524621,77.0663787307169,-28.4450931855315
"863","Duke","105","Saturday Afternoon",65,49.570452462763,23.5109339677032,104.514340465527,-15.429547537237
"864","Duke","106","Saturday Afternoon",65,55.2721974683764,26.201646000027,116.596331886174,-9.7278025316236
"865","Duke","107","Saturday Afternoon",65,51.4236406436973,24.3901983052796,108.420226188965,-13.5763593563027
"866","Duke","108","Saturday Afternoon",65,41.4402264115322,19.6566331770784,87.3645221726772,-23.5597735884678
"867","Duke","109","Saturday Afternoon",65,32.436256602371,15.3826568650014,68.3959053113002,-32.563743397629
"868","Duke","110","Saturday Afternoon",55,23.8943638356238,11.3123102680065,50.4707358251922,-31.1056361643762
"869","Duke","111","Saturday Afternoon",45,22.8162627277198,10.8240141760198,48.0950815838424,-22.1837372722802
"870","Duke","121","Saturday Afternoon",45,23.7504566090265,11.2647522730072,50.0751526057896,-21.2495433909735
"871","Duke","122","Saturday Afternoon",55,25.614154615373,12.1468684775755,54.0126797183524,-29.385845384627
"872","Duke","123","Saturday Afternoon",55,31.2737797228571,14.8339582073214,65.9331302194897,-23.7262202771429
"873","Duke","124","Saturday Afternoon",65,39.2782880656685,18.6221595147201,82.846670502963,-25.7217119343315
"874","Duke","127","Saturday Afternoon",65,43.6597863521379,20.7086347366971,92.047446321338,-21.3402136478621
"875","Duke","128","Saturday Afternoon",55,31.5277357021823,14.9577958538312,66.4535154925291,-23.4722642978177
"876","Duke","129","Saturday Afternoon",55,26.4983519158006,12.5715719769692,55.8532103654147,-28.5016480841994
"877","Duke","130","Saturday Afternoon",45,22.0151696215926,10.3871470399107,46.6603285392274,-22.9848303784074
"878","Duke","131","Saturday Afternoon",45,18.5745615900452,8.78649212613321,39.26644823777,-26.4254384099548
"879","Duke","132","Saturday Afternoon",45,19.6898539672352,9.33976918335106,41.5096285186727,-25.3101460327648
"880","Duke","201","Saturday Afternoon",35,16.7027209078917,7.92060197780342,35.2221821660443,-18.2972790921083
"881","Duke","202","Saturday Afternoon",35,18.9942640432458,9.00920716216511,40.0459285762317,-16.0057359567542
"882","Duke","207","Saturday Afternoon",35,20.3561216550134,9.65332493580238,42.9252813501469,-14.6438783449866
"883","Duke","208","Saturday Afternoon",35,17.3628420119692,8.23037150650034,36.628757583361,-17.6371579880308
"884","Duke","221","Saturday Afternoon",35,17.0320274467327,8.07536452700522,35.9228314679978,-17.9679725532673
"885","Duke","222","Saturday Afternoon",35,20.4683907939036,9.70841217851281,43.1538148554522,-14.5316092060964
"886","Duke","223","Saturday Afternoon",55,23.3587174504877,11.0758244907922,49.2631208977104,-31.6412825495123
"887","Duke","225","Saturday Afternoon",65,28.153544682502,13.3488883140286,59.3773848086406,-36.846455317498
"888","Duke","227","Saturday Afternoon",55,23.0566526885145,10.9354485298605,48.6133908222568,-31.9433473114855
"889","Duke","228","Saturday Afternoon",35,18.4443541845644,8.75014948823329,38.8786730721724,-16.5556458154356
"890","Duke","229","Saturday Afternoon",35,17.6886721470423,8.3774881521529,37.3487991439463,-17.3113278529577
"891","Duke","203L","Saturday Afternoon",55,22.8462515993978,10.8158114222817,48.2581649923848,-32.1537484006022
"892","Duke","203U","Saturday Afternoon",55,22.3453015796019,10.5890718241859,47.153566523452,-32.6546984203981
"893","Duke","204L","Saturday Afternoon",65,27.3662261388964,12.9387925272645,57.8810064004906,-37.6337738611036
"894","Duke","204U","Saturday Afternoon",65,20.5531403970542,9.7456893587638,43.3454796916087,-44.4468596029458
"895","Duke","205L","Saturday Afternoon",65,25.4387786368351,12.0192713055876,53.841155763998,-39.5612213631649
"896","Duke","205U","Saturday Afternoon",65,18.9162293906185,8.96771514527051,39.9013269893181,-46.0837706093815
"897","Duke","206L","Saturday Afternoon",55,24.7319554606547,11.7109351398997,52.2306385955312,-30.2680445393453
"898","Duke","206U","Saturday Afternoon",55,20.0571427236126,9.50725869459909,42.3138769184748,-34.9428572763874
"899","Duke","210L","Saturday Afternoon",45,17.9057406864667,8.34862871753305,38.4033786120662,-27.0942593135333
"900","Duke","210U","Saturday Afternoon",35,15.2509241594716,7.23402652961489,32.1523133438573,-19.7490758405284
"901","Duke","211L","Saturday Afternoon",45,20.5554730803047,9.71379897818102,43.4976546770431,-24.4445269196953
"902","Duke","211U","Saturday Afternoon",35,15.9624366000961,7.5687556254105,33.664633239928,-19.0375633999039
"903","Duke","212","Saturday Afternoon",35,15.7488178096593,7.46977216912334,33.2038590717756,-19.2511821903407
"904","Duke","213L","Saturday Afternoon",45,20.2269645219983,9.57541995602971,42.7271175209966,-24.7730354780017
"905","Duke","213U","Saturday Afternoon",35,14.9630432088772,7.0971810502966,31.5467029069759,-20.0369567911228
"906","Duke","214L","Saturday Afternoon",45,23.5137021330388,11.0297090405428,50.1277219524976,-21.4862978669612
"907","Duke","214U","Saturday Afternoon",35,16.2903588717236,7.72607979910032,34.3480521907691,-18.7096411282764
"908","Duke","215L","Saturday Afternoon",45,24.2894656800593,11.4972443749255,51.314743236168,-20.7105343199407
"909","Duke","215U","Saturday Afternoon",35,17.3094653722365,8.20852353719254,36.5007897114625,-17.6905346277635
"910","Duke","216L","Saturday Afternoon",45,20.2469347755289,9.51192179487814,43.0973231955356,-24.7530652244711
"911","Duke","216U","Saturday Afternoon",35,15.4103042737809,7.30855272660134,32.4930922296217,-19.5896957262191
"912","Duke","217L","Saturday Afternoon",45,17.0053505473305,8.01206973335974,36.0932888581251,-27.9946494526695
"913","Duke","217U","Saturday Afternoon",35,15.7543317357861,7.47307026790581,33.212449440911,-19.2456682642139
"914","Duke","218","Saturday Afternoon",45,18.4786669419753,8.76231137413615,38.9692990094313,-26.5213330580247
"915","Duke","219L","Saturday Afternoon",45,15.6992196581516,7.43616182579551,33.1441815883998,-29.3007803418484
"916","Duke","219U","Saturday Afternoon",35,14.3416980699939,6.79936028439191,30.2505375399828,-20.6583019300061
"917","Duke","224L","Saturday Afternoon",65,31.9087664903796,15.1326663343521,67.2828803887828,-33.0912335096204
"918","Duke","224U","Saturday Afternoon",65,20.3841965944941,9.6659418384569,42.9875823533115,-44.6158034055059
"919","Duke","226L","Saturday Afternoon",65,26.3586343883814,12.4960052153248,55.5999773406226,-38.6413656116186
"920","Duke","226U","Saturday Afternoon",65,21.122788995725,10.0162505867398,44.5448335276867,-43.877211004275
"921","Duke","CL1","Saturday Afternoon",65,65.4428505391763,31.015205142447,138.086034479638,0.44285053917632
"922","Duke","CL2","Saturday Afternoon",65,73.5652117716565,34.887377680149,155.123163243307,8.56521177165654
"923","Duke","CL3","Saturday Afternoon",65,73.2144866892503,34.7087254320143,154.438429946672,8.21448668925034
"924","Duke","CL4","Saturday Afternoon",65,60.107066823778,28.4889222359506,126.816292039261,-4.892933176222
"925","Duke","101","Saturday Night",45,23.5670884293284,11.1788970708857,49.6835826928122,-21.4329115706716
"926","Duke","102","Saturday Night",55,30.5880009897571,14.5086699228805,64.4873589048899,-24.4119990102429
"927","Duke","103","Saturday Night",65,36.7398467549859,17.4253178912359,77.4629391558324,-28.2601532450141
"928","Duke","104","Saturday Night",65,44.4115797179653,21.0646253939813,93.6351051184014,-20.5884202820347
"929","Duke","105","Saturday Night",65,60.2245305227875,28.5625341442825,126.984323532658,-4.77546947721254
"930","Duke","106","Saturday Night",65,67.1517401620713,31.8315811432163,141.662966300854,2.15174016207133
"931","Duke","107","Saturday Night",65,62.4760207275821,29.6308715046393,131.729273144806,-2.52397927241789
"932","Duke","108","Saturday Night",65,50.34689127091,23.8801943465481,106.146935986358,-14.65310872909
"933","Duke","109","Saturday Night",65,39.407716265287,18.6878543383532,83.1003962856342,-25.592283734713
"934","Duke","110","Saturday Night",55,29.0299315952805,13.7431321282223,61.3205869349137,-25.9700684047195
"935","Duke","111","Saturday Night",45,27.7201163756517,13.1497339909168,58.435011112046,-17.2798836243483
"936","Duke","121","Saturday Night",45,28.8550946767116,13.685151903201,60.8408656835763,-16.1449053232884
"937","Duke","122","Saturday Night",55,31.1193535626434,14.756858644901,65.6246826956922,-23.8806464373566
"938","Duke","123","Saturday Night",55,37.9953905584576,18.0212045053448,80.108391382028,-17.0046094415424
"939","Duke","124","Saturday Night",65,47.720291846653,22.6233934757489,100.658031535844,-17.279708153347
"940","Duke","127","Saturday Night",65,53.043496783853,25.1580399781655,111.837510135946,-11.956503216147
"941","Duke","128","Saturday Night",55,38.3039287877547,18.1716115830563,80.7408277395401,-16.6960712122453
"942","Duke","129","Saturday Night",55,32.1935896178371,15.2726571629606,67.8616170992998,-22.8064103821629
"943","Duke","130","Saturday Night",45,26.7468459327847,12.6189642124294,56.6919562738339,-18.2531540672153
"944","Duke","131","Saturday Night",45,22.5667549084284,10.6744284920536,47.7082616157096,-22.4332450915716
"945","Duke","132","Saturday Night",45,23.9217548423582,11.3464758523238,50.4341931526419,-21.0782451576418
"946","Duke","201","Saturday Night",35,20.2926032576878,9.62247748653208,42.7945659057427,-14.7073967423122
"947","Duke","202","Saturday Night",35,23.0766631692467,10.9448786531666,48.6558508232336,-11.9233368307533
"948","Duke","207","Saturday Night",35,24.7312221097608,11.7274000138347,52.1542154544727,-10.2687778902392
"949","Duke","208","Saturday Night",35,21.0946028684663,9.99876786140234,44.5037104917745,-13.9053971315337
"950","Duke","221","Saturday Night",35,20.692686991333,9.81040005863935,43.6462623707386,-14.307313008667
"951","Duke","222","Saturday Night",35,24.8676210298017,11.7944262365538,52.4314250883413,-10.1323789701983
"952","Duke","223","Saturday Night",55,28.3791598054671,13.455535769301,59.854674319377,-26.6208401945329
"953","Duke","225","Saturday Night",65,34.2045296505954,16.2172390162749,72.1423571203671,-30.7954703494046
"954","Duke","227","Saturday Night",55,28.0121728692277,13.2851441174839,59.0646079497787,-26.9878271307723
"955","Duke","228","Saturday Night",35,22.4085622860882,10.6301865255022,47.2375214230565,-12.5914377139118
"956","Duke","229","Saturday Night",35,21.4904630218449,10.1775710837585,45.3782142214947,-13.5095369781551
"957","Duke","203L","Saturday Night",55,27.7565506954529,13.139929694111,58.6324374973276,-27.2434493045471
"958","Duke","203U","Saturday Night",55,27.1479324912867,12.8641216483854,57.2919207930504,-27.8520675087133
"959","Duke","204L","Saturday Night",65,33.2479943093827,15.719094920017,70.323967837936,-31.7520056906173
"960","Duke","204U","Saturday Night",65,24.9705856954071,11.8399508113441,52.6632382099301,-40.0294143045929
"961","Duke","205L","Saturday Night",65,30.9062843763099,14.602009303032,65.4155461845242,-34.0937156236901
"962","Duke","205U","Saturday Night",65,22.9818566850308,10.8948543591582,48.4784577452678,-42.0181433149692
"963","Duke","206L","Saturday Night",55,30.047545110614,14.2273206505869,63.4592408049187,-24.952454889386
"964","Duke","206U","Saturday Night",55,24.3679842354778,11.5502257950435,51.410133986758,-30.6320157645222
"965","Duke","210L","Saturday Night",45,21.7541856676675,10.142798424173,46.6581878365523,-23.2458143323325
"966","Duke","210U","Saturday Night",35,18.5287747420254,8.78831060778715,39.0650158787644,-16.4712252579746
"967","Duke","211L","Saturday Night",45,24.9734197375963,11.801060727291,52.8487826478062,-20.0265802624037
"968","Duke","211U","Saturday Night",35,19.39321112638,9.19485392466344,40.9029486355993,-15.60678887362
"969","Duke","212","Saturday Night",35,19.1336796771853,9.07472377556704,40.3425720763888,-15.8663203228147
"970","Duke","213L","Saturday Night",45,24.5743054928437,11.6328819080451,51.9128875569485,-20.4256945071563
"971","Duke","213U","Saturday Night",35,18.1790201153347,8.6220163297391,38.3294069177139,-16.8209798846653
"972","Duke","214L","Saturday Night",45,28.5674550354104,13.3995024720859,60.9052081523407,-16.4325449645896
"973","Duke","214U","Saturday Night",35,19.7916130750322,9.38607943961288,41.7328609492293,-15.2083869249678
"974","Duke","215L","Saturday Night",45,29.5099518877661,13.9674839363664,62.3474681900951,-15.4900481122339
"975","Duke","215U","Saturday Night",35,21.0297540944674,9.9721988751257,44.3483491265805,-13.9702459055326
"976","Duke","216L","Saturday Night",45,24.598567912966,11.5559819862706,52.3615858944479,-20.401432087034
"977","Duke","216U","Saturday Night",35,18.7224101050707,8.87900004436773,39.4783915295514,-16.2775898949293
"978","Duke","217L","Saturday Night",45,20.6602764793752,9.73393948597175,43.8514154335335,-24.3397235206248
"979","Duke","217U","Saturday Night",35,19.1403787004103,9.07877924130836,40.3527927111843,-15.8596212995897
"980","Duke","218","Saturday Night",45,22.4502498157223,10.6450518268766,47.3472299604788,-22.5497501842777
"981","Duke","219L","Saturday Night",45,19.0734214943172,9.03389476297164,40.2700515165415,-25.9265785056828
"982","Duke","219U","Saturday Night",35,17.4241305102827,8.26016956315395,36.7547326623453,-17.5758694897173
"983","Duke","224L","Saturday Night",65,38.7668537600685,18.3841637270831,81.7480181728664,-26.2331462399315
"984","Duke","224U","Saturday Night",65,24.765331139751,11.7430515908045,52.2284707445026,-40.234668860249
"985","Duke","226L","Saturday Night",65,32.0238428820988,15.1810370707985,67.5531261899096,-32.9761571179012
"986","Duke","226U","Saturday Night",65,25.6626677264049,12.1687034998107,54.1201874830882,-39.3373322735951
"987","Duke","CL1","Saturday Night",65,79.5083513259334,37.6791447844076,167.773922862072,14.5083513259334
"988","Duke","CL2","Saturday Night",65,89.3764353893191,42.3832595765671,188.47411177685,24.3764353893191
"989","Duke","CL3","Saturday Night",65,88.9503296674408,42.166589219525,187.640529964485,23.9503296674408
"990","Duke","CL4","Saturday Night",65,73.0257583039635,34.6099764293231,154.081624029965,8.02575830396351
"991","Duke","101","Thursday Night",45,20.8367743328041,9.88419217845912,43.9258117160455,-24.1632256671959
"992","Duke","102","Thursday Night",55,27.0442942422192,12.8282341822946,57.0143825460556,-27.9557057577808
"993","Duke","103","Thursday Night",65,32.4834312117555,15.4070347988068,68.486462000499,-32.5165687882445
"994","Duke","104","Thursday Night",65,39.2663721325442,18.6248714163789,82.7843557134858,-25.7336278674558
"995","Duke","105","Thursday Night",65,53.2473476970001,25.2545203878048,112.268219440602,-11.7526523029999
"996","Duke","106","Thursday Night",65,59.3720204346878,28.144798556855,125.246475059187,-5.62797956531218
"997","Duke","107","Thursday Night",65,55.2379963700641,26.1989416529774,116.46410314565,-9.76200362993589
"998","Duke","108","Thursday Night",65,44.5140609929843,21.1143005974867,93.8464249354767,-20.4859390070157
"999","Duke","109","Thursday Night",65,34.8422204657701,16.523450622101,73.4701458399717,-30.1577795342299
"1000","Duke","110","Thursday Night",55,25.6667316101227,12.151140161832,54.21558000091,-29.3332683898773
"1001","Duke","111","Thursday Night",45,24.5086622019767,11.6267718733916,51.6630522617608,-20.4913377980233
"1002","Duke","121","Thursday Night",45,25.5121500448951,12.1001056326617,53.7904229659249,-19.4878499551049
"1003","Duke","122","Thursday Night",55,27.514088111139,13.0477378222782,58.0196394883829,-27.485911888861
"1004","Duke","123","Thursday Night",55,33.5935167013713,15.934022201,70.8248269099619,-21.4064832986287
"1005","Duke","124","Thursday Night",65,42.1917605683885,20.0029678421766,88.994026981674,-22.8082394316115
"1006","Duke","127","Thursday Night",65,46.8982571021593,22.2443527985663,98.8766245139753,-18.1017428978407
"1007","Duke","128","Thursday Night",55,33.8663099009295,16.0670573405274,71.3837588301122,-21.1336900990705
"1008","Duke","129","Thursday Night",55,28.4638708698092,13.5038685984357,59.9970252218705,-26.5361291301908
"1009","Duke","130","Thursday Night",45,23.648147902825,11.1575271471353,50.1217601229382,-21.351852097175
"1010","Duke","131","Thursday Night",45,19.952332290036,9.43850493104345,42.1778201866133,-25.047667709964
"1011","Duke","132","Thursday Night",45,21.1503516350614,10.0322889652377,44.5897617021187,-23.8496483649386
"1012","Duke","201","Thursday Night",35,17.9416475638699,8.5080633339936,37.835016580092,-17.0583524361301
"1013","Duke","202","Thursday Night",35,20.4031662313167,9.67733651158509,43.0169181121671,-14.5968337686833
"1014","Duke","207","Thursday Night",35,21.8660398216288,10.3692403702695,46.1098094371427,-13.1339601783712
"1015","Duke","208","Thursday Night",35,18.6507332430323,8.84072724350569,39.3462936839586,-16.3492667569677
"1016","Duke","221","Thursday Night",35,18.2953804612191,8.67417133091642,38.5882332099838,-16.7046195387809
"1017","Duke","222","Thursday Night",35,21.9866365395752,10.4284165585873,46.3552816103532,-13.0133634604248
"1018","Duke","223","Thursday Night",55,25.0913535795629,11.8972613803914,52.9177265527917,-29.9086464204371
"1019","Duke","225","Thursday Night",65,30.2418377911384,14.3388557734325,63.7825477455509,-34.7581622088616
"1020","Duke","227","Thursday Night",55,24.7668831216852,11.7465374528265,52.2195159234448,-30.2331168783148
"1021","Duke","228","Thursday Night",35,19.8124667320694,9.39903096755898,41.7632242477122,-15.1875332679306
"1022","Duke","229","Thursday Night",35,19.0007318738785,8.99867837023036,40.1200928502327,-15.9992681261215
"1023","Duke","203L","Thursday Night",55,24.5408755023995,11.6180318865786,51.8379168093013,-30.4591244976005
"1024","Duke","203U","Thursday Night",55,24.0027674449246,11.3742303473117,50.6524685559317,-30.9972325550754
"1025","Duke","204L","Thursday Night",65,29.396119784607,13.8982535603443,62.175571530554,-35.603880215393
"1026","Duke","204U","Thursday Night",65,22.0776724563753,10.4683539218302,46.5616299115133,-42.9223275436247
"1027","Duke","205L","Thursday Night",65,27.3257035949007,12.910601722067,57.8357301255842,-37.6742964050993
"1028","Duke","205U","Thursday Night",65,20.3193433474327,9.63275055998465,42.861663602708,-44.6806566525673
"1029","Duke","206L","Thursday Night",55,26.566451710915,12.5796081143582,56.1047967545835,-28.433548289085
"1030","Duke","206U","Thursday Night",55,21.5448840862371,10.2123567817709,45.4529782114504,-33.4551159137629
"1031","Duke","210L","Thursday Night",45,19.2339015025297,8.968019711924,41.251355248153,-25.7660984974703
"1032","Duke","210U","Thursday Night",35,16.3821635888836,7.77043572929051,34.5379967356669,-18.6178364111164
"1033","Duke","211L","Thursday Night",45,22.0801781667317,10.4343389486268,46.7240205896108,-22.9198218332683
"1034","Duke","211U","Thursday Night",35,17.1464525641584,8.12989946829123,36.1629115687858,-17.8535474358416
"1035","Duke","212","Thursday Night",35,16.9169885701079,8.02362047594516,35.6677516264811,-18.0830114298921
"1036","Duke","213L","Thursday Night",45,21.7273024402347,10.2855580632561,45.8969429199821,-23.2726975597653
"1037","Duke","213U","Thursday Night",35,16.0729290285746,7.62343326071939,33.8874938262681,-18.9270709714254
"1038","Duke","214L","Thursday Night",45,25.2578342725868,11.8479090419156,53.8456355365734,-19.7421657274132
"1039","Duke","214U","Thursday Night",35,17.4986985160803,8.29903526595788,36.8963909591637,-17.5013014839197
"1040","Duke","215L","Thursday Night",45,26.0911401890476,12.3498175140196,55.1220773579644,-18.9088598109524
"1041","Duke","215U","Thursday Night",35,18.5933973835931,8.8172031575118,39.2090802591607,-16.4066026164069
"1042","Duke","216L","Thursday Night",45,21.7487539901099,10.2173342479309,46.2946878945561,-23.2512460098901
"1043","Duke","216U","Thursday Night",35,16.5533657454302,7.85058435745665,34.9036332870837,-18.4466342545698
"1044","Duke","217L","Thursday Night",45,18.2667247990782,8.60634850542761,38.7705929727138,-26.7332752009218
"1045","Duke","217U","Thursday Night",35,16.9229114924752,8.02722061122725,35.6767238938963,-18.0770885075248
