Opponent,id,Day,Time,prediction,lower_bound,upper_bound
Duke,111,Saturday,Afternoon,34.09026952,18.21868607,63.78870967
Duke,228,Saturday,Afternoon,28.34904418,15.15000232,53.04740482
Duke,109,Saturday,Afternoon,51.18273394,27.3409299,95.81503862
Duke,217,Saturday,Afternoon,24.21368308,12.93950732,45.31103337
Duke,CL2,Saturday,Afternoon,119.1812662,63.6631623,223.1144936
Duke,108,Saturday,Afternoon,65.59099651,35.04761921,122.7523843
Duke,129,Saturday,Afternoon,41.55582702,22.20841607,77.75821354
Duke,211,Saturday,Afternoon,23.52959444,12.56787761,44.0521329
Duke,127,Saturday,Afternoon,69.61757178,37.19493108,130.3028708
Duke,122,Saturday,Afternoon,39.91278609,21.31836821,74.72572375
Duke,210,Saturday,Afternoon,22.97807908,12.27810081,43.00275152
Duke,216,Saturday,Afternoon,22.79477616,12.17771785,42.66824265
Duke,215,Saturday,Afternoon,27.96599285,14.94093353,52.34590963
Duke,121,Saturday,Afternoon,35.06823293,18.73667505,65.6349623
Duke,213,Saturday,Afternoon,23.15261151,12.37121194,43.32990351
Duke,212,Saturday,Afternoon,22.8379788,12.2014698,42.74675789
Duke,101,Saturday,Afternoon,29.2715569,15.64172215,54.77811425
Duke,103,Saturday,Afternoon,48.76955121,26.05593223,91.28320967
Duke,226L,Saturday,Afternoon,41.52352013,22.1689426,77.77559603
Duke,CL3,Saturday,Afternoon,122.9251644,65.63230291,230.231081
Duke,132,Saturday,Afternoon,27.85054925,14.88077864,52.12449644
Duke,124,Saturday,Afternoon,63.20137769,33.74508659,118.3702443
Duke,202,Saturday,Afternoon,27.39311578,14.63559842,51.2710701
Duke,105,Saturday,Afternoon,78.45473082,41.9154058,146.8468376
Duke,219,Saturday,Afternoon,19.87480039,10.61442129,37.21424654
Duke,227,Saturday,Afternoon,31.07045939,16.59902533,58.15844168
Duke,221,Saturday,Afternoon,26.26967235,14.02688758,49.19806203
Duke,102,Saturday,Afternoon,38.17660764,20.3977612,71.45163415
Duke,222,Saturday,Afternoon,29.0794753,15.53516587,54.43236916
Duke,104,Saturday,Afternoon,57.96542694,30.97233861,108.4835977
Duke,CL1,Saturday,Afternoon,111.0867949,59.28661478,208.1460721
Duke,214,Saturday,Afternoon,24.71788714,13.20541836,46.26691317
Duke,107,Saturday,Afternoon,82.86079505,44.27042911,155.0902373
Duke,223,Saturday,Afternoon,31.85436132,17.0119657,59.64627212
Duke,201,Saturday,Afternoon,22.69339681,12.12173525,42.48486277
Duke,CL4,Saturday,Afternoon,102.2162539,54.55650853,191.510836
Duke,207,Saturday,Afternoon,27.88470353,14.89502243,52.20245183
Duke,206U,Saturday,Afternoon,26.45641508,14.12192888,49.56418524
Duke,225,Saturday,Afternoon,44.13438012,23.56789797,82.6481645
Duke,106,Saturday,Afternoon,90.9648092,48.56537056,170.3805905
Duke,224L,Saturday,Afternoon,52.76350677,28.18327721,98.78154434
Duke,218,Saturday,Afternoon,27.11995454,14.48121944,50.78936461
Duke,204U,Saturday,Afternoon,33.81112698,18.0557425,63.31461074
Duke,208,Saturday,Afternoon,24.28142908,12.9602987,45.49183718
Duke,224U,Saturday,Afternoon,28.55980008,15.25118598,53.4818854
Duke,206L,Saturday,Afternoon,35.94982212,19.16467251,67.43604461
Duke,130,Saturday,Afternoon,29.83609235,15.84945178,56.16550144
Duke,229,Saturday,Afternoon,23.72772831,12.65752923,44.47985703
Duke,203L,Saturday,Afternoon,34.81060399,18.54238665,65.35178954
Duke,203U,Saturday,Afternoon,30.43124526,16.23686795,57.03444106
Duke,204L,Saturday,Afternoon,39.65003015,21.09078466,74.54084407
Duke,226U,Saturday,Afternoon,29.00228597,15.48810721,54.30828831
Duke,110,Saturday,Afternoon,37.01068945,19.72208178,69.45469288
Duke,131,Saturday,Afternoon,30.51400714,16.26449697,57.24767467
Duke,205U,Saturday,Afternoon,29.24349828,15.61509052,54.7663935
Duke,205L,Saturday,Afternoon,41.78550667,22.20115026,78.64586055
Duke,TT3,Saturday,Afternoon,67.05412916,27.63774564,162.6853469
Duke,TT1,Saturday,Afternoon,293.0567461,120.7756641,711.0890846
Duke,128,Saturday,Night,51.88105303,27.76960835,96.92767827
Duke,123,Saturday,Night,52.34896406,28.01105041,97.83331927
Duke,111,Saturday,Night,35.98268172,19.2582788,67.23100219
Duke,228,Saturday,Night,29.92275064,16.01502288,55.90819398
Duke,109,Saturday,Night,54.0239796,28.90085257,100.986307
Duke,217,Saturday,Night,25.55782819,13.67721843,47.75843754
Duke,CL2,Saturday,Night,125.7972328,67.29624845,235.1534318
Duke,108,Saturday,Night,69.23207074,37.0479364,129.3750768
Duke,129,Saturday,Night,43.86266575,23.47733232,81.94855447
Duke,211,Saturday,Night,24.83576457,13.28400774,46.43291496
Duke,127,Saturday,Night,73.48216845,39.31828892,137.3312326
Duke,122,Saturday,Night,42.12841666,22.53608055,78.75386699
Duke,210,Saturday,Night,24.2536336,12.97747166,45.32768461
Duke,216,Saturday,Night,24.0601552,12.87312261,44.96897028
Duke,215,Saturday,Night,29.51843544,15.79271022,55.17343245
Duke,121,Saturday,Night,37.01493364,19.80547373,69.17811364
Duke,213,Saturday,Night,24.43785463,13.07705268,45.66845095
Duke,212,Saturday,Night,24.10575609,12.89758325,45.05398149
Duke,101,Saturday,Night,30.89647369,16.53486236,57.73208545
Duke,103,Saturday,Night,51.47683675,27.54314364,96.20778064
Duke,226L,Saturday,Night,43.82856545,23.43516604,81.96840365
Duke,CL3,Saturday,Night,129.7489615,69.37766019,242.6543784
Duke,132,Saturday,Night,29.39658335,15.73065127,54.93473204
Duke,124,Saturday,Night,66.70979989,35.67187796,124.7536619
Duke,202,Saturday,Night,28.91375693,15.47139362,54.03555494
Duke,105,Saturday,Night,82.80989409,44.30750334,154.7701414
Duke,219,Saturday,Night,20.97808633,11.21884372,39.22686838
Duke,227,Saturday,Night,32.79523649,17.5468022,61.29478889
Duke,221,Saturday,Night,27.72794913,14.82889091,51.84738141
Duke,102,Saturday,Night,40.29585982,21.56278506,75.30364531
Duke,222,Saturday,Night,30.6937293,16.42315841,57.36442376
Duke,104,Saturday,Night,61.18319209,32.74034007,114.3354952
Duke,CL1,Saturday,Night,117.2534227,62.66936057,219.3793749
Duke,214,Saturday,Night,26.09002153,13.95861217,48.76482098
Duke,107,Saturday,Night,87.46054688,46.79730899,163.4569898
Duke,223,Saturday,Night,33.62265423,17.9831575,62.86342528
Duke,201,Saturday,Night,23.9531481,12.81415882,44.7749487
Duke,CL4,Saturday,Night,107.8904621,57.66908749,201.8473382
Duke,207,Saturday,Night,29.4326336,15.74507472,55.01910507
Duke,206U,Saturday,Night,27.92505829,14.92912857,52.23405216
Duke,225,Saturday,Night,46.58435897,24.91526869,87.09930154
Duke,106,Saturday,Night,96.01442943,51.33929286,179.5655948
Duke,224L,Saturday,Night,55.69250397,29.7925204,104.1085131
Duke,218,Saturday,Night,28.62543202,15.30950802,53.52329788
Duke,204U,Saturday,Night,35.68804348,19.08713503,66.7274814
Duke,208,Saturday,Night,25.6293349,13.70055594,47.94424478
Duke,224U,Saturday,Night,30.14520597,16.12384296,56.35960641
Duke,206L,Saturday,Night,37.94546143,20.25863599,71.07379015
Duke,130,Saturday,Night,31.49234752,16.75453054,59.19401624
Duke,229,Saturday,Night,25.0448972,13.38092927,46.876182
Duke,203L,Saturday,Night,36.74300325,19.6019895,68.87302373
Duke,203U,Saturday,Night,32.12053844,17.1635734,60.11154937
Duke,204L,Saturday,Night,41.85107467,22.29527843,78.55979266
Duke,226U,Saturday,Night,30.61225505,16.37454888,57.22967799
Duke,110,Saturday,Night,39.06521941,20.84758457,73.20231091
Duke,131,Saturday,Night,32.20789458,17.19496901,60.32860384
Duke,205U,Saturday,Night,30.86685749,16.50701924,57.71865155
Duke,205L,Saturday,Night,44.10509533,23.4679328,82.89010585
Duke,TT3,Saturday,Night,70.77642453,29.20297412,171.5339763
Duke,TT1,Saturday,Night,309.3248534,127.6156224,749.7660797
Duke,128,Thursday,Night,74.59832375,39.91118264,139.432348
Duke,123,Thursday,Night,75.27112001,40.25781431,140.736441
Duke,111,Thursday,Night,51.73849765,27.67863944,96.71256224
Duke,228,Thursday,Night,43.02509122,23.01751464,80.42390778
Duke,109,Thursday,Night,77.67957828,41.53677932,145.27166
Duke,217,Thursday,Night,36.7488906,19.65724659,68.70143047
Duke,CL2,Thursday,Night,180.8803435,96.71989934,338.2726709
Duke,108,Thursday,Night,99.54686972,53.24562779,186.1106664
Duke,129,Thursday,Night,63.06890761,33.7412074,117.8881081
Duke,211,Thursday,Night,35.71065538,19.09256024,66.79308024
Duke,127,Thursday,Night,105.6579671,56.50874086,197.555384
Duke,122,Thursday,Night,60.57527906,32.38909168,113.2901308
Duke,210,Thursday,Night,34.87362544,18.65171211,65.20418848
Duke,216,Thursday,Night,34.59542823,18.50103214,64.69064243
Duke,215,Thursday,Night,42.44373764,22.69777531,79.36772833
Duke,121,Thursday,Night,53.22274398,28.4653346,99.51263588
Duke,213,Thursday,Night,35.13851175,18.79490737,65.69412575
Duke,212,Thursday,Night,34.6609965,18.53655582,64.81164514
Duke,101,Thursday,Night,44.42518053,23.76439025,83.04848743
Duke,103,Thursday,Night,74.0171124,39.58511269,138.398821
Duke,226L,Thursday,Night,63.01987573,33.68029813,117.9177429
Duke,CL3,Thursday,Night,186.5624244,99.71028161,349.0666924
Duke,132,Thursday,Night,42.26852991,22.60775306,79.027253
Duke,124,Thursday,Night,95.92016658,51.26759498,179.4638184
Duke,202,Thursday,Night,41.57428723,22.23571642,77.73175937
Duke,105,Thursday,Night,119.0700444,63.68059848,222.6372838
Duke,219,Thursday,Night,30.16380709,16.12426565,56.42770207
Duke,227,Thursday,Night,47.15535878,25.21856956,88.17422638
Duke,221,Thursday,Night,39.86924715,21.31113989,74.5880735
Duke,102,Thursday,Night,57.94029652,30.99002482,108.3276951
Duke,222,Thursday,Night,44.13366001,23.60332267,82.52143028
Duke,104,Thursday,Night,87.97361088,47.0546667,164.4758481
Duke,CL1,Thursday,Night,168.5954367,90.07035216,315.5802168
Duke,214,Thursday,Night,37.5141166,20.06186681,70.14845415
Duke,107,Thursday,Night,125.7570888,67.25755483,235.1385717
Duke,223,Thursday,Night,48.34507974,25.84578948,90.43046399
Duke,201,Thursday,Night,34.44156571,18.4165041,64.41078295
Duke,CL4,Thursday,Night,155.1326958,82.88330371,290.3618972
Duke,207,Thursday,Night,42.32036556,22.62982255,79.14394101
Duke,206U,Thursday,Night,40.15266494,21.45550071,75.14327089
Duke,225,Thursday,Night,66.98235462,35.80696303,125.3006525
Duke,106,Thursday,Night,138.0564787,73.78469813,258.3136041
Duke,224L,Thursday,Night,80.07870309,42.8172509,149.7667074
Duke,218,Thursday,Night,41.15971285,22.00174659,76.99943069
Duke,204U,Thursday,Night,51.31484551,27.43027158,95.99662046
Duke,208,Thursday,Night,36.8517081,19.69035826,68.97022249
Duke,224U,Thursday,Night,43.34495357,23.17143355,81.08194926
Duke,206L,Thursday,Night,54.56072403,29.11650788,102.2400289
Duke,130,Thursday,Night,45.28197095,24.08053056,85.1499882
Duke,229,Thursday,Night,36.01136138,19.22967222,67.43839073
Duke,203L,Thursday,Night,52.83174284,28.17174178,99.07775931
Duke,203U,Thursday,Night,46.1852292,24.66797617,86.47143901
Duke,204L,Thursday,Night,60.17649671,32.04249027,113.0127754
Duke,226U,Thursday,Night,44.01651045,23.53150626,82.33443159
Duke,110,Thursday,Night,56.17079289,29.9610084,105.3088044
Duke,131,Thursday,Night,46.31083616,24.71395579,86.78066613
Duke,205U,Thursday,Night,44.38259622,23.72276669,83.03478569
Duke,205L,Thursday,Night,63.41749035,33.72780375,119.2422167
Duke,TT3,Thursday,Night,101.7674531,41.97688468,246.7218467
Duke,TT1,Thursday,Night,444.7696068,183.4370178,1078.408303
Miami,128,Saturday,Noon,65.07883408,34.79049723,121.7359619
Miami,123,Saturday,Noon,65.66577483,35.09228534,122.8758384
Miami,111,Saturday,Noon,45.13614965,24.12754618,84.43759635
Miami,228,Saturday,Noon,37.53466073,20.06377092,70.21864242
Miami,109,Saturday,Noon,67.76688983,36.20845416,126.8309146
Miami,217,Saturday,Noon,32.05936587,17.13611241,59.9787697
Miami,CL2,Saturday,Noon,157.7982088,84.31043205,295.340376
Miami,108,Saturday,Noon,86.84369692,46.41509452,162.486531
Miami,129,Saturday,Noon,55.02068636,29.41145088,102.9284798
Miami,211,Saturday,Noon,31.15361981,16.64360532,58.31356902
Miami,127,Saturday,Noon,92.17495732,49.25891407,172.4809188
Miami,122,Saturday,Noon,52.84526967,28.23374152,98.91082002
Miami,210,Saturday,Noon,30.42340324,16.25983487,56.92453042
Miami,216,Saturday,Noon,30.18070676,16.1274534,56.47978251
Miami,215,Saturday,Noon,37.02749366,19.78637322,69.29189454
Miami,121,Saturday,Noon,46.43099135,24.81293919,86.88357884
Miami,213,Saturday,Noon,30.65448741,16.38400159,57.35458417
Miami,212,Saturday,Noon,30.23790786,16.1590183,56.58333044
Miami,101,Saturday,Noon,38.75608469,20.71469598,72.51055493
Miami,103,Saturday,Noon,64.57179109,34.50722236,120.8302471
Miami,226L,Saturday,Noon,54.97791144,29.35954085,102.9502049
Miami,CL3,Saturday,Noon,162.7551995,86.91874796,304.7588189
Miami,132,Saturday,Noon,36.87464418,19.7074831,68.99609538
Miami,124,Saturday,Noon,83.67979725,44.69035406,156.6850076
Miami,202,Saturday,Noon,36.26899379,19.38230668,67.86807845
Miami,105,Saturday,Noon,103.8755199,55.50940681,194.3836957
Miami,219,Saturday,Noon,26.31460465,14.0565304,49.26239964
Miami,227,Saturday,Noon,41.13786498,21.98323505,76.98247919
Miami,221,Saturday,Noon,34.78153382,18.57736518,65.11984253
Miami,102,Saturday,Noon,50.54653717,27.01369994,94.57987709
Miami,222,Saturday,Noon,38.50176509,20.57449018,72.04970341
Miami,104,Saturday,Noon,76.74730126,41.01900779,143.5955809
Miami,CL1,Saturday,Noon,147.0809785,78.51558166,275.5225622
Miami,214,Saturday,Noon,32.7269414,17.4887412,61.24241199
Miami,107,Saturday,Noon,109.7092308,58.62883645,205.2934365
Miami,223,Saturday,Noon,42.17576569,22.5302998,78.95124466
Miami,201,Saturday,Noon,30.04647863,16.05312902,56.23768905
Miami,CL4,Saturday,Noon,135.3362176,72.25173575,253.5010625
Miami,207,Saturday,Noon,36.91986509,19.72591723,69.10078869
Miami,206U,Saturday,Noon,35.02878467,18.70264863,65.60652344
Miami,225,Saturday,Noon,58.43473853,31.21338432,109.3959768
Miami,106,Saturday,Noon,120.4390959,64.31783471,225.5296046
Miami,224L,Saturday,Noon,69.8598624,37.32413431,130.7572289
Miami,218,Saturday,Noon,35.90732323,19.17741755,67.23198564
Miami,204U,Saturday,Noon,44.76655975,23.91307204,83.80541274
Miami,208,Saturday,Noon,32.14906283,17.16474389,60.21425356
Miami,224U,Saturday,Noon,37.81370545,20.19793949,70.79317772
Miami,206L,Saturday,Noon,47.59823181,25.38012869,89.26635872
Miami,130,Saturday,Noon,39.50354011,20.99102118,74.34272341
Miami,229,Saturday,Noon,31.41595273,16.76326181,58.87649415
Miami,203L,Saturday,Noon,46.08988586,24.55751616,86.50213502
Miami,203U,Saturday,Noon,40.29153361,21.50310674,75.49642479
Miami,204L,Saturday,Noon,52.49737593,27.93146937,98.66915493
Miami,226U,Saturday,Noon,38.39956499,20.51212836,71.88559694
Miami,110,Saturday,Noon,49.00283984,26.11829568,91.93855304
Miami,131,Saturday,Noon,40.40111187,21.54311088,75.76667315
Miami,205U,Saturday,Noon,38.71893457,20.6805689,72.49103743
Miami,205L,Saturday,Noon,55.32478648,29.40210066,104.1024937
Miami,TT3,Saturday,Noon,88.78091171,36.59884109,215.3633844
Miami,TT1,Saturday,Noon,388.0125717,159.9352315,941.3420322
Miami,128,Saturday,Afternoon,77.6647647,41.44009196,145.5550746
Miami,123,Saturday,Afternoon,78.36521694,41.79912111,146.91953
Miami,111,Saturday,Afternoon,53.8652619,28.73975781,100.9565376
Miami,228,Saturday,Afternoon,44.79368192,23.89834628,83.95869392
Miami,109,Saturday,Afternoon,80.87267738,43.13033587,151.6424534
Miami,217,Saturday,Afternoon,38.25949161,20.41229221,71.71113771
Miami,CL2,Saturday,Afternoon,188.3156164,100.4263929,353.1220266
Miami,108,Saturday,Afternoon,103.6388464,55.28726927,194.2763789
Miami,129,Saturday,Afternoon,65.66142003,35.03228562,123.0699626
Miami,211,Saturday,Afternoon,37.17857866,19.82614601,69.71837646
Miami,127,Saturday,Afternoon,110.0011466,58.67410858,206.2281397
Miami,122,Saturday,Afternoon,63.06528831,33.62951829,118.2660588
Miami,210,Saturday,Afternoon,36.30714175,19.36913266,68.05717968
Miami,216,Saturday,Afternoon,36.01750895,19.20989006,67.53088889
Miami,215,Saturday,Afternoon,44.1884312,23.56967571,82.84447677
Miami,121,Saturday,Afternoon,55.4105197,29.55637211,103.8803302
Miami,213,Saturday,Afternoon,36.58291648,19.51597388,68.57509577
Miami,212,Saturday,Afternoon,36.08577247,19.24800387,67.65288407
Miami,101,Saturday,Afternoon,46.25132335,24.67386021,86.69842873
Miami,103,Saturday,Afternoon,77.05966206,41.10344222,144.4694458
Miami,226L,Saturday,Afternoon,65.61037265,34.97095531,123.094178
Miami,CL3,Saturday,Afternoon,194.2312651,103.5325681,364.3856712
Miami,132,Saturday,Afternoon,44.00602138,23.47410042,82.49644853
Miami,124,Saturday,Afternoon,99.86306385,53.23218091,187.3421556
Miami,202,Saturday,Afternoon,43.28324113,23.08722602,81.1461265
Miami,105,Saturday,Afternoon,123.9645413,66.11951139,232.4156239
Miami,219,Saturday,Afternoon,31.40372146,16.74492161,58.89509334
Miami,227,Saturday,Afternoon,49.09372838,26.18474757,92.04572851
Miami,221,Saturday,Afternoon,41.50811363,22.12736878,77.86391207
Miami,102,Saturday,Afternoon,60.3219921,32.1765495,113.0867911
Miami,222,Saturday,Afternoon,45.94781957,24.50610208,86.15005831
Miami,104,Saturday,Afternoon,91.58985679,48.85930862,171.6909654
Miami,CL1,Saturday,Afternoon,175.5257258,93.52470586,329.4239755
Miami,214,Saturday,Afternoon,39.05617301,20.83215668,73.2225988
Miami,107,Saturday,Afternoon,130.9264635,69.83566309,245.4582383
Miami,223,Saturday,Afternoon,50.33235405,26.8366114,94.39887275
Miami,201,Saturday,Afternoon,35.85732175,19.12144476,67.24112843
Miami,CL4,Saturday,Afternoon,161.5095851,86.06313292,303.0954742
Miami,207,Saturday,Afternoon,44.05998779,23.4966682,82.61948066
Miami,206U,Saturday,Afternoon,41.8031816,22.27677603,78.44519286
Miami,225,Saturday,Afternoon,69.73573332,37.17721123,130.8078885
Miami,106,Saturday,Afternoon,143.7314325,76.61019457,269.6602559
Miami,224L,Saturday,Afternoon,83.37042068,44.45776467,156.3422519
Miami,218,Saturday,Afternoon,42.85162525,22.84212343,80.38927696
Miami,204U,Saturday,Afternoon,53.42419511,28.48377443,100.2024724
Miami,208,Saturday,Afternoon,38.36653553,20.44558075,71.99556064
Miami,224U,Saturday,Afternoon,45.12669254,24.05719937,84.6490212
Miami,206L,Saturday,Afternoon,56.8034988,30.23138363,106.731386
Miami,130,Saturday,Afternoon,47.14333302,25.00241682,88.89116057
Miami,229,Saturday,Afternoon,37.49164549,19.96708326,70.39703613
Miami,203L,Saturday,Afternoon,55.00344606,29.25044987,103.4301726
Miami,203U,Saturday,Afternoon,48.08372063,25.61332425,90.26724401
Miami,204L,Saturday,Afternoon,62.6501136,33.27061364,117.9730791
Miami,226U,Saturday,Afternoon,45.82585446,24.43109669,85.95639255
Miami,110,Saturday,Afternoon,58.47975121,31.11141505,109.9236822
Miami,131,Saturday,Afternoon,48.2144908,25.6585437,90.59895019
Miami,205U,Saturday,Afternoon,46.20698857,24.63357612,86.67380577
Miami,205L,Saturday,Afternoon,66.02433163,35.02318146,124.4664872
Miami,TT3,Saturday,Afternoon,105.9507091,43.61816884,257.3595604
Miami,TT1,Saturday,Afternoon,463.0523197,190.6093997,1124.904916
Miami,128,Saturday,Night,81.97607553,43.8511465,153.2474632
Miami,123,Saturday,Night,82.71541114,44.23168214,154.6818685
Miami,111,Saturday,Night,56.85541951,30.41092632,106.2953063
Miami,228,Saturday,Night,47.28025981,25.28883151,88.39566061
Miami,109,Saturday,Night,85.36206522,45.63794023,159.6628187
Miami,217,Saturday,Night,40.38334483,21.59821943,75.50689746
Miami,CL2,Saturday,Night,198.7693551,106.2664745,371.7941781
Miami,108,Saturday,Night,109.3920252,58.5027993,204.5477365
Miami,129,Saturday,Night,69.3064036,37.07197035,129.5689853
Miami,211,Saturday,Night,39.24242846,20.97738194,73.41088589
Miami,127,Saturday,Night,116.1075082,62.08736891,217.1287607
Miami,122,Saturday,Night,66.56615594,35.58695092,124.5134242
Miami,210,Saturday,Night,38.32261651,20.49345454,71.66302459
Miami,216,Saturday,Night,38.01690568,20.32772157,71.0992185
Miami,215,Saturday,Night,46.64141053,24.93896922,87.22979514
Miami,121,Saturday,Night,58.48645736,31.274456,109.3757057
Miami,213,Saturday,Night,38.6137,20.65065876,72.20194981
Miami,212,Saturday,Night,38.08895863,20.36703607,71.23121716
Miami,101,Saturday,Night,48.81881753,26.10953252,91.27995467
Miami,103,Saturday,Night,81.33738255,43.49416692,152.1070587
Miami,226L,Saturday,Night,69.25252249,37.00632248,129.5970945
Miami,CL3,Saturday,Night,205.0133921,109.5530367,383.6542754
Miami,132,Saturday,Night,46.4488748,24.84024907,86.85492502
Miami,124,Saturday,Night,105.4066422,56.32940058,197.2426496
Miami,202,Saturday,Night,45.68597173,24.43073893,85.4336833
Miami,105,Saturday,Night,130.846036,69.96472106,244.7045436
Miami,219,Saturday,Night,33.14699854,17.71661183,62.01657082
Miami,227,Saturday,Night,51.81900958,27.7082851,96.90999439
Miami,221,Saturday,Night,43.81230371,23.4165331,81.97276461
Miami,102,Saturday,Night,63.67057442,34.04926361,119.0610785
Miami,222,Saturday,Night,48.49846571,25.93348151,90.69747058
Miami,104,Saturday,Night,96.67417454,51.70142569,180.7666984
Miami,CL1,Saturday,Night,185.2694747,98.96238081,346.8467306
Miami,214,Saturday,Night,41.22425145,22.0429782,77.09661063
Miami,107,Saturday,Night,138.194427,73.89759777,258.4346479
Miami,223,Saturday,Night,53.12639359,28.39780542,99.38844407
Miami,201,Saturday,Night,37.8478262,20.23446426,70.79297626
Miami,CL4,Saturday,Night,170.4752728,91.06655216,319.127253
Miami,207,Saturday,Night,46.50583699,24.86311981,86.98799229
Miami,206U,Saturday,Night,44.12375143,23.57425491,82.58608586
Miami,225,Saturday,Night,73.60688935,39.34295853,137.7114066
Miami,106,Saturday,Night,151.7102229,81.06905509,283.9060071
Miami,224L,Saturday,Night,87.99846275,47.0445234,164.6042703
Miami,218,Saturday,Night,45.23039607,24.17340868,84.62971672
Miami,204U,Saturday,Night,56.3898683,30.14175654,105.4954194
Miami,208,Saturday,Night,40.49633095,21.63554881,75.79899338
Miami,224U,Saturday,Night,47.63175644,25.45982513,89.11232541
Miami,206L,Saturday,Night,59.95676323,31.98977134,112.3738403
Miami,130,Saturday,Night,49.76034426,26.45707787,93.58901512
Miami,229,Saturday,Night,39.57287419,21.12986662,74.11368942
Miami,203L,Saturday,Night,58.05678632,30.95357587,108.891795
Miami,203U,Saturday,Night,50.75293448,27.10293732,95.03989652
Miami,204L,Saturday,Night,66.12793414,35.2065744,124.2070195
Miami,226U,Saturday,Night,48.3697301,25.85588469,90.4873617
Miami,110,Saturday,Night,61.72606742,32.92053027,115.7365136
Miami,131,Saturday,Night,50.89096393,27.15420341,95.37713814
Miami,205U,Saturday,Night,48.77202165,26.0673678,91.25240851
Miami,205L,Saturday,Night,69.68946108,37.05928295,131.0500528
Miami,TT3,Saturday,Night,111.8322236,46.12196024,271.160336
Miami,TT1,Saturday,Night,488.7571871,201.5508072,1185.227642
Miami,128,Thursday,Night,117.8711199,62.97480771,220.6215693
Miami,123,Thursday,Night,118.93419,63.52073362,222.6885734
Miami,111,Thursday,Night,81.75082701,43.67350141,153.0263776
Miami,228,Thursday,Night,67.98297108,36.31790032,127.2563754
Miami,109,Thursday,Night,122.7397403,65.54046938,229.8586506
Miami,217,Thursday,Night,58.06608878,31.01730053,108.7029048
Miami,CL2,Thursday,Night,285.8049295,152.6098693,535.2501652
Miami,108,Thursday,Night,157.2917517,84.01518146,294.4788635
Miami,129,Thursday,Night,99.65375087,53.23762377,186.5385673
Miami,211,Thursday,Night,56.42559686,30.12643421,105.6828684
Miami,127,Thursday,Night,166.947758,89.16317609,312.5904116
Miami,122,Thursday,Night,95.71362494,51.10607702,179.2565294
Miami,210,Thursday,Night,55.10302483,29.43099808,103.1682085
Miami,216,Thursday,Night,54.66345173,29.19188035,102.3604139
Miami,215,Thursday,Night,67.06438746,35.81511924,125.5791454
Miami,121,Thursday,Night,84.09605098,44.91403435,157.4595979
Miami,213,Thursday,Night,55.52156568,29.65687501,103.9436642
Miami,212,Thursday,Night,54.76705465,29.24891767,102.5484194
Miami,101,Thursday,Night,70.19522045,37.49612179,131.4100963
Miami,103,Thursday,Night,116.952761,62.46124705,218.9829527
Miami,226L,Thursday,Night,99.57627671,53.14292818,186.5805145
Miami,CL3,Thursday,Night,294.7830567,157.3281174,552.3300726
Miami,132,Thursday,Night,66.7875457,35.67203392,125.0440687
Miami,124,Thursday,Night,151.5612803,80.89351476,283.9636991
Miami,202,Thursday,Night,65.69058858,35.08484269,122.9948062
Miami,105,Thursday,Night,188.1398774,100.4778268,352.2828329
Miami,219,Thursday,Night,47.66114765,25.44333204,89.28016941
Miami,227,Thursday,Night,74.50911319,39.7917823,139.5164435
Miami,221,Thursday,Night,62.99649342,33.62653944,118.018632
Miami,102,Thursday,Night,91.55014878,48.89742937,171.408392
Miami,222,Thursday,Night,69.73459548,37.24247756,130.5743905
Miami,104,Thursday,Night,139.0051078,74.24773719,260.2425438
Miami,CL1,Thursday,Night,266.3938267,142.1211001,499.3324065
Miami,214,Thursday,Night,59.27520504,31.65633453,110.9904221
Miami,107,Thursday,Night,198.7059245,106.1235509,372.0573246
Miami,223,Thursday,Night,76.38896431,40.78214674,143.0840291
Miami,201,Thursday,Night,54.42033704,29.0582987,101.9183234
Miami,CL4,Thursday,Night,245.1216552,130.7810028,459.4293097
Miami,207,Thursday,Night,66.86945004,35.70700139,125.2281955
Miami,206U,Thursday,Night,63.44431544,33.85352799,118.899902
Miami,225,Thursday,Night,105.8372998,56.49766137,198.2654459
Miami,106,Thursday,Night,218.1399116,116.421496,408.7305411
Miami,224L,Thursday,Night,126.530543,67.5588149,236.9783772
Miami,218,Thursday,Night,65.03552901,34.71326361,121.8444938
Miami,204U,Thursday,Night,81.08142387,43.28320834,151.8879387
Miami,208,Thursday,Night,58.22854839,31.0702737,109.1256511
Miami,224U,Thursday,Night,68.48837832,36.55959219,128.3017037
Miami,206L,Thursday,Night,86.21016292,45.94123479,161.7760651
Miami,130,Thursday,Night,71.54901557,37.99618118,134.7309511
Miami,229,Thursday,Night,56.90073559,30.34202007,106.7065971
Miami,203L,Thursday,Night,83.47823895,44.45158318,156.7686881
Miami,203U,Thursday,Night,72.97623345,38.92280598,136.8228861
Miami,204L,Thursday,Night,95.083518,50.55926492,178.8173821
Miami,226U,Thursday,Night,69.54949013,37.12798172,130.2826427
Miami,110,Thursday,Night,88.75419623,47.27485638,166.627843
Miami,131,Thursday,Night,73.17470216,38.99781724,137.3035061
Miami,205U,Thursday,Night,70.12793396,37.43306774,131.3792168
Miami,205L,Thursday,Night,100.2045386,53.21995133,188.6688976
Miami,TT3,Thursday,Night,160.8004451,66.25997009,390.2323396
Miami,TT1,Thursday,Night,702.7703709,289.5529998,1705.68495
Virginia,128,Saturday,Noon,43.35801367,23.20695619,81.00663155
