	Opponent	Section	Day	Time	prediction	lower_bound	upper_bound
639	Bowling Green	207	Saturday	Night	41.5166740415102	22.0602104118187	78.1331724082548
640	Bowling Green	206U	Saturday	Night	53.3485501519739	28.2325857197731	100.807904439457
641	Bowling Green	225	Saturday	Night	69.4248004779875	36.6441091071283	131.530088705876
642	Bowling Green	106	Saturday	Night	110.597922018798	58.294141849984	209.830695961767
643	Bowling Green	224L	Saturday	Night	80.1220507835407	42.4617116567932	151.184273343659
644	Bowling Green	218	Saturday	Night	45.9993661221675	24.3837820557923	86.7765992494415
645	Bowling Green	204U	Saturday	Night	62.9216854239718	32.7458100589551	120.905193350395
646	Bowling Green	208	Saturday	Night	46.5803944391848	24.4439702813751	88.7635323204123
647	Bowling Green	224U	Saturday	Night	63.7518024156392	33.5113092173571	121.281215391538
648	Bowling Green	206L	Saturday	Night	65.7695324660348	33.6254203969065	128.641704690739
649	Bowling Green	130	Saturday	Night	44.7175105909372	23.6252055434203	84.6407769775992
650	Bowling Green	229	Saturday	Night	59.4175176971058	30.6596645701316	115.149381403383
651	Bowling Green	203L	Saturday	Night	59.3436114691266	30.8847561824613	114.02596806636
652	Bowling Green	203U	Saturday	Night	57.2949963143404	29.7318383836424	110.410818204445
653	Bowling Green	204L	Saturday	Night	61.2804069208597	31.8735486285376	117.818330056413
654	Bowling Green	226U	Saturday	Night	69.5804827459186	36.2599920389027	133.52026040052
655	Bowling Green	110	Saturday	Night	47.258350164466	24.3827006396185	91.5957462332286
656	Bowling Green	131	Saturday	Night	45.7335505315924	24.2510127200186	86.2461979783299
657	Bowling Green	205U	Saturday	Night	54.8804277872889	28.4275026791825	105.948854815215
658	Bowling Green	205L	Saturday	Night	50.4058131182116	25.3562337855838	100.202025963044
659	Bowling Green	TT3	Saturday	Night	100.498875508798	41.2884307486774	244.621163734986
660	Bowling Green	TT1	Saturday	Night	439.225351361288	180.428598534263	1069.22578153159
661	Bowling Green	128	Thursday	Night	97.5506458797851	51.9862967448548	183.05070965658
662	Bowling Green	123	Thursday	Night	93.8621243702818	49.9190033825029	176.487866229923
663	Bowling Green	111	Thursday	Night	75.7903479538849	40.3655094076148	142.304084037828
664	Bowling Green	228	Thursday	Night	70.1026628466388	37.3290326122529	131.650433838899
665	Bowling Green	109	Thursday	Night	107.885140504774	57.1565634104367	203.637217621968
666	Bowling Green	217	Thursday	Night	60.6200718052518	32.2096302564396	114.089887912923
667	Bowling Green	CL2	Thursday	Night	201.70360114144	107.019279918464	380.159002606088
668	Bowling Green	108	Thursday	Night	119.495891980665	63.4862340438753	224.919124835572
669	Bowling Green	129	Thursday	Night	88.9494334097855	47.3637963359362	167.047456411741
670	Bowling Green	211	Thursday	Night	57.0686874855823	30.3040914633226	107.471794535363
671	Bowling Green	127	Thursday	Night	128.023551615422	68.0575355792907	240.826083823318
672	Bowling Green	122	Thursday	Night	83.2176168943436	44.1455485443983	156.871349205434
673	Bowling Green	210	Thursday	Night	57.1034675761389	30.3479711223643	107.447248979889
674	Bowling Green	216	Thursday	Night	53.2733707225192	28.2528792218538	100.451780714219
675	Bowling Green	215	Thursday	Night	59.1303660867516	31.4280198069996	111.251049701024
676	Bowling Green	121	Thursday	Night	75.7703177404629	40.2813259428637	142.526118892763
677	Bowling Green	213	Thursday	Night	54.9989503457458	29.2662017385874	103.357605682924
678	Bowling Green	212	Thursday	Night	58.3446221260608	31.0338220745937	109.689838488171
679	Bowling Green	101	Thursday	Night	63.0814669929104	33.5715181192226	118.531174665562
680	Bowling Green	103	Thursday	Night	96.5547597200265	51.319615892794	181.661952499163
681	Bowling Green	226L	Thursday	Night	107.661866364449	56.5286511554902	205.047833835509
682	Bowling Green	CL3	Thursday	Night	204.299900548958	108.022979244603	386.384912323173
683	Bowling Green	132	Thursday	Night	83.4254411143925	44.3021043087129	157.098727785763
684	Bowling Green	124	Thursday	Night	113.017296760413	59.8196445459555	213.52365872416
685	Bowling Green	202	Thursday	Night	64.9038800732647	34.4354337214349	122.330785278961
686	Bowling Green	105	Thursday	Night	128.523877925979	68.3090881003433	241.818294702853
687	Bowling Green	219	Thursday	Night	48.4364067849398	25.7411132433349	91.141571075743
688	Bowling Green	227	Thursday	Night	87.2404148015654	46.3147747119835	164.329633946809
689	Bowling Green	221	Thursday	Night	71.3439159214166	37.5834502881739	135.43073613451
690	Bowling Green	102	Thursday	Night	79.385280624034	42.240955188598	149.192241312235
691	Bowling Green	222	Thursday	Night	70.9817831492198	37.7850700597238	133.344030620535
692	Bowling Green	104	Thursday	Night	115.545778223732	61.4052938923378	217.421430939421
693	Bowling Green	CL1	Thursday	Night	172.092118871484	90.6632553869921	326.656011316423
694	Bowling Green	214	Thursday	Night	54.0080137940901	28.6756834109718	101.719129486085
695	Bowling Green	107	Thursday	Night	130.081248900137	69.1081384293931	244.850052395891
696	Bowling Green	223	Thursday	Night	91.5832358982683	48.4427349161992	173.142352761613
697	Bowling Green	201	Thursday	Night	69.5473643555395	36.5321051849538	132.399593845314
698	Bowling Green	CL4	Thursday	Night	140.321721515055	74.1361383401824	265.5949712217
699	Bowling Green	207	Thursday	Night	59.6956713505916	31.7358737240184	112.288484917334
700	Bowling Green	206U	Thursday	Night	76.7083970579774	40.6153368692505	144.875769420471
701	Bowling Green	225	Thursday	Night	99.8239904470821	52.7160270527291	189.028453506404
702	Bowling Green	106	Thursday	Night	159.025677208423	83.861560168356	301.558496656018
703	Bowling Green	224L	Thursday	Night	115.205269254648	61.0853957846716	217.273767216329
704	Bowling Green	218	Thursday	Night	66.1412096647942	35.0785025681874	124.710557624818
705	Bowling Green	204U	Thursday	Night	90.4733421116336	47.107441794128	173.760775815872
706	Bowling Green	208	Thursday	Night	66.9766541279845	35.1648108452319	127.567078859687
707	Bowling Green	224U	Thursday	Night	91.6669442548971	48.2090418127342	174.299848183476
708	Bowling Green	206L	Thursday	Night	94.5681821970838	48.3722010298495	184.881830755276
709	Bowling Green	130	Thursday	Night	64.2980652348057	33.9875803417633	121.639762271021
710	Bowling Green	229	Thursday	Night	85.4347967606454	44.1060766662052	165.489770327395
711	Bowling Green	203L	Thursday	Night	85.3285290501877	44.4301695073058	163.87418618044
712	Bowling Green	203U	Thursday	Night	82.3828822750707	42.7715124346535	158.678964236237
713	Bowling Green	204L	Thursday	Night	88.1133933831153	45.8526050328959	169.324514668633
714	Bowling Green	226U	Thursday	Night	100.047841651835	52.1629239800145	191.890520228999
715	Bowling Green	110	Thursday	Night	67.9514678167249	35.0762211070634	131.639094312745
716	Bowling Green	131	Thursday	Night	65.759000817357	34.8886264501689	123.944294415644
717	Bowling Green	205U	Thursday	Night	78.9110413202719	40.8950712904026	152.266575060624
718	Bowling Green	205L	Thursday	Night	72.4771172916106	36.4760638765595	144.010399495916
719	Bowling Green	TT3	Thursday	Night	144.504539007118	59.388914027845	351.607065653182
720	Bowling Green	TT1	Thursday	Night	631.549921303807	259.526890212523	1536.85540165887
721	Duke	128	Saturday	Noon	41.1871197827312	22.0400162575197	76.9681299766861
722	Duke	123	Saturday	Noon	41.5585830902141	22.2315616575131	77.6875621727884
723	Duke	111	Saturday	Noon	28.5657853038624	15.2849292808113	53.3861868141431
724	Duke	228	Saturday	Noon	23.7549518106326	12.7108270517905	44.3950447304675
725	Duke	109	Saturday	Noon	42.8883376284709	22.9380737819131	80.1902340197416
726	Duke	217	Saturday	Noon	20.2897449013185	10.8556188975669	37.922641909698
727	Duke	CL2	Saturday	Noon	99.8673964989385	53.411924682709	186.727906599945
728	Duke	108	Saturday	Noon	54.9616752913369	29.4041771705516	102.733218253619
729	Duke	129	Saturday	Noon	34.8215150366143	18.6329649432054	65.074877408993
730	Duke	211	Saturday	Noon	19.7165159610521	10.5435671197098	36.8699698336173
731	Duke	127	Saturday	Noon	58.335725610301	31.2060335828578	109.051247203352
732	Duke	122	Saturday	Noon	33.4447364094017	17.8862113455976	62.5370220602739
733	Duke	210	Saturday	Noon	19.2543761872462	10.3003854831372	35.9919541814155
734	Duke	216	Saturday	Noon	19.1007783419705	10.2169991003918	35.7090893014856
735	Duke	215	Saturday	Noon	23.4339757020338	12.5344921245897	43.8112060500803
736	Duke	121	Saturday	Noon	29.3852652626269	15.7194038116604	54.9317152800934
737	Duke	213	Saturday	Noon	19.4006248359723	10.3790683422575	36.2637793311106
738	Duke	212	Saturday	Noon	19.1369797974364	10.2366503342713	35.7757649044048
739	Duke	101	Saturday	Noon	24.5279671173294	13.1232822593694	45.8438033274229
740	Duke	103	Saturday	Noon	40.8662222026759	21.8602374605533	76.3966137207827
741	Duke	226L	Saturday	Noon	34.7944436272013	18.5995979098563	65.0902945963652
742	Duke	CL3	Saturday	Noon	103.004578858348	55.0643992577248	192.682448347916
743	Duke	132	Saturday	Noon	23.3372402602196	12.4848784147725	43.6229144465512
744	Duke	124	Saturday	Noon	52.959305142429	28.3117591105688	99.0644202013543
745	Duke	202	Saturday	Noon	22.9539359838962	12.2789339589283	42.9095212104872
746	Duke	105	Saturday	Noon	65.7407825767553	35.1663371032472	122.89737430189
747	Duke	219	Saturday	Noon	16.6539980175711	8.90446556820962	31.1479277273493
748	Duke	227	Saturday	Noon	26.0353492241714	13.9265104471229	48.6725954644723
749	Duke	221	Saturday	Noon	22.012551698507	11.7688063691392	41.172606386835
750	Duke	102	Saturday	Noon	31.989913621884	17.1136872420162	59.797433426453
751	Duke	222	Saturday	Noon	24.3670132231589	13.0342874930006	45.5530333926151
752	Duke	104	Saturday	Noon	48.5718641780011	25.9853300656865	90.7906878135651
753	Duke	CL1	Saturday	Noon	93.0846712866023	49.7396918085562	174.202044956063
754	Duke	214	Saturday	Noon	20.7122403876886	11.0788047286048	38.7223091647921
755	Duke	107	Saturday	Noon	69.4328239323212	37.1419085820194	129.79723507129
756	Duke	223	Saturday	Noon	26.6922162610872	14.2728410166095	49.9181913467354
757	Duke	201	Saturday	Noon	19.0158279832464	10.1699868889587	35.5557699175602
758	Duke	CL4	Saturday	Noon	85.6516420731043	45.7714429588532	160.279058635188
759	Duke	207	Saturday	Noon	23.3658596873328	12.496507051486	43.6892802667769
760	Duke	206U	Saturday	Noon	22.1690319210215	11.848455138366	41.4793296320863
761	Duke	225	Saturday	Noon	36.9822018038758	19.7743252272321	69.1645977572523
762	Duke	106	Saturday	Noon	76.2235454926199	40.7463189661191	142.590276493358
763	Duke	224L	Saturday	Noon	44.21293898503	23.6455941444596	82.6701144302608
764	Duke	218	Saturday	Noon	22.7250417723706	12.1499823086335	42.5043848161841
765	Duke	204U	Saturday	Noon	28.3318790909872	15.1485067649804	52.9884156425207
766	Duke	208	Saturday	Noon	20.3465123564137	10.8735096314356	38.0723960433956
767	Duke	224U	Saturday	Noon	23.9315537508966	12.7962414493975	44.7568348250428
768	Duke	206L	Saturday	Noon	30.1239888920283	16.0788391458777	56.4378248040186
769	Duke	130	Saturday	Noon	25.0010170176362	13.2979557596863	47.0035292049191
770	Duke	229	Saturday	Noon	19.8825413264183	10.6196454497399	37.2249197459238
771	Duke	203L	Saturday	Noon	29.1693862725818	15.5573410146975	54.6914215427466
772	Duke	203U	Saturday	Noon	25.4997226728768	13.6224304921862	47.7327343873473
773	Duke	204L	Saturday	Noon	33.2245612713548	17.6947385493704	62.3841640041236
774	Duke	226U	Saturday	Noon	24.3023327785144	12.9951979715054	45.4478169376619
775	Duke	110	Saturday	Noon	31.012937811232	16.5460927693274	58.1286666944298
776	Duke	131	Saturday	Noon	25.5690726072975	13.6469174108282	47.9066044232459
777	Duke	205U	Saturday	Noon	24.5044555310581	13.1007511619127	45.8346497427814
778	Duke	205L	Saturday	Noon	35.0139740449852	18.6258947283802	65.8211804748836
779	Duke	TT3	Saturday	Noon	56.1877006042009	23.1793632018058	136.201226569562
780	Duke	TT1	Saturday	Noon	245.565558968892	101.292728561792	595.328456523095
781	Duke	128	Saturday	Afternoon	49.1525088241405	26.2697331488215	91.9677832287229
782	Duke	123	Saturday	Afternoon	49.595811332187	26.4977479268615	92.828436155677
783	Duke	111	Saturday	Afternoon	34.0902695217182	18.2186860676222	63.7887096659911
784	Duke	228	Saturday	Afternoon	28.3490441829512	15.1500023212575	53.0474048151968
785	Duke	109	Saturday	Afternoon	51.1827339434401	27.3409298950246	95.8150386246261
786	Duke	217	Saturday	Afternoon	24.2136830776829	12.9395073236215	45.3110333742113
787	Duke	CL2	Saturday	Afternoon	119.181266219934	63.6631623034329	223.114493591861
788	Duke	108	Saturday	Afternoon	65.5909965056518	35.0476192099062	122.752384315692
789	Duke	129	Saturday	Afternoon	41.5558270191242	22.2084160724502	77.7582135353452
790	Duke	211	Saturday	Afternoon	23.5295944428541	12.56787760631	44.0521329048607
791	Duke	127	Saturday	Afternoon	69.6175717784755	37.1949310783097	130.302870843535
792	Duke	122	Saturday	Afternoon	39.9127860883687	21.318368207011	74.7257237452151
793	Duke	210	Saturday	Afternoon	22.9780790800463	12.2781008074663	43.0027515238993
794	Duke	216	Saturday	Afternoon	22.7947761570668	12.1777178469006	42.6682426529557
795	Duke	215	Saturday	Afternoon	27.9659928529852	14.9409335286637	52.3459096282569
796	Duke	121	Saturday	Afternoon	35.0682329267064	18.7366750511763	65.6349622994892
797	Duke	213	Saturday	Afternoon	23.152611507537	12.3712119398365	43.3299035070945
798	Duke	212	Saturday	Afternoon	22.8379787982959	12.2014698030193	42.7467578916065
799	Duke	101	Saturday	Afternoon	29.2715568977038	15.6417221546702	54.7781142474576
800	Duke	103	Saturday	Afternoon	48.7695512097571	26.0559322329997	91.283209671109
801	Duke	226L	Saturday	Afternoon	41.5235201305368	22.1689426007939	77.7755960254663
802	Duke	CL3	Saturday	Afternoon	122.925164419596	65.6323029149691	230.231080984029
803	Duke	132	Saturday	Afternoon	27.8505492462834	14.8807786419317	52.1244964382434
804	Duke	124	Saturday	Afternoon	63.2013776895612	33.7450865851141	118.370244266038
805	Duke	202	Saturday	Afternoon	27.3931157834994	14.6355984160126	51.2710700990008
806	Duke	105	Saturday	Afternoon	78.4547308176835	41.9154057980366	146.846837588377
807	Duke	219	Saturday	Afternoon	19.8748003947365	10.6144212880781	37.2142465434531
808	Duke	227	Saturday	Afternoon	31.0704593870925	16.59902532876	58.1584416798452
809	Duke	221	Saturday	Afternoon	26.2696723468476	14.026887580307	49.1980620262182
810	Duke	102	Saturday	Afternoon	38.1766076355358	20.3977611963197	71.4516341538805
811	Duke	222	Saturday	Afternoon	29.07947530168	15.5351658730011	54.4323691638614
812	Duke	104	Saturday	Afternoon	57.9654269394955	30.9723386051106	108.48359767459
813	Duke	CL1	Saturday	Afternoon	111.086794875258	59.2866147812941	208.146072113923
814	Duke	214	Saturday	Afternoon	24.7178871403003	13.2054183596766	46.2669131745394
815	Duke	107	Saturday	Afternoon	82.8607950500417	44.2704291135424	155.090237293967
816	Duke	223	Saturday	Afternoon	31.8543613204787	17.0119656958685	59.6462721166924
817	Duke	201	Saturday	Afternoon	22.6933968113193	12.1217352540335	42.4848627728142
818	Duke	CL4	Saturday	Afternoon	102.216253892207	54.5565085260094	191.510836049469
819	Duke	207	Saturday	Afternoon	27.8847035316801	14.8950224324388	52.2024518309085
820	Duke	206U	Saturday	Afternoon	26.4564150848327	14.121928884511	49.5641852373765
821	Duke	225	Saturday	Afternoon	44.1343801190802	23.5678979709171	82.6481645032201
822	Duke	106	Saturday	Afternoon	90.9648091975619	48.5653705576469	170.380590477055
823	Duke	224L	Saturday	Afternoon	52.7635067726691	28.1832772051885	98.7815443420811
824	Duke	218	Saturday	Afternoon	27.11995454253	14.4812194445247	50.7893646116231
825	Duke	204U	Saturday	Afternoon	33.8111269826668	18.0557424977201	63.3146107385154
826	Duke	208	Saturday	Afternoon	24.2814290830411	12.9602987023232	45.4918371757177
827	Duke	224U	Saturday	Afternoon	28.5598000812266	15.2511859771712	53.4818854022606
828	Duke	206L	Saturday	Afternoon	35.9498221202285	19.1646725118455	67.4360446116287
829	Duke	130	Saturday	Afternoon	29.8360923525195	15.8494517830906	56.1655014350589
830	Duke	229	Saturday	Afternoon	23.7277283079858	12.6575292325036	44.4798570333804
831	Duke	203L	Saturday	Afternoon	34.8106039878752	18.5423866501982	65.3517895436468
832	Duke	203U	Saturday	Afternoon	30.4312452607386	16.2368679495666	57.0344410631203
833	Duke	204L	Saturday	Afternoon	39.6500301473659	21.0907846596949	74.5408440725965
834	Duke	226U	Saturday	Afternoon	29.0022859730037	15.4881072092619	54.3082883076173
835	Duke	110	Saturday	Afternoon	37.0106894453987	19.7220817830569	69.4546928813834
836	Duke	131	Saturday	Afternoon	30.5140071358478	16.2644969746504	57.247674670651
837	Duke	205U	Saturday	Afternoon	29.2434982847743	15.6150905204742	54.7663934967459
838	Duke	205L	Saturday	Afternoon	41.7855066655073	22.2011502575681	78.6458605539125
839	Duke	TT3	Saturday	Afternoon	67.0541291628285	27.6377456398012	162.685346930403
840	Duke	TT1	Saturday	Afternoon	293.05674608459	120.775664106204	711.089084554047
841	Duke	128	Saturday	Night	51.8810530316004	27.769608348183	96.9276782704013
842	Duke	123	Saturday	Night	52.3489640595255	28.011050412754	97.8333192695167
843	Duke	111	Saturday	Night	35.9826817232404	19.2582787983113	67.2310021864235
844	Duke	228	Saturday	Night	29.922750635437	16.0150228758958	55.9081939831738
845	Duke	109	Saturday	Night	54.0239796003606	28.9008525734395	100.986307045573
846	Duke	217	Saturday	Night	25.5578281942478	13.6772184274534	47.758437541332
847	Duke	CL2	Saturday	Night	125.797232756772	67.2962484548432	235.153431767899
848	Duke	108	Saturday	Night	69.232070742927	37.0479364049893	129.375076845256
849	Duke	129	Saturday	Night	43.8626657504882	23.4773323246688	81.9485544666196
850	Duke	211	Saturday	Night	24.8357645683839	13.2840077387429	46.4329149626466
851	Duke	127	Saturday	Night	73.4821684543687	39.31828891956	137.331232592628
852	Duke	122	Saturday	Night	42.1284166612586	22.5360805540711	78.7538669879308
853	Duke	210	Saturday	Night	24.2536335954167	12.9774716638487	45.3276846074249
854	Duke	216	Saturday	Night	24.0601551973563	12.8731226116524	44.968970278965
855	Duke	215	Saturday	Night	29.5184354369008	15.792710223501	55.1734324451699
856	Duke	121	Saturday	Night	37.0149336365393	19.8054737269701	69.1781136369219
857	Duke	213	Saturday	Night	24.4378546320025	13.0770526817105	45.6684509537948
858	Duke	212	Saturday	Night	24.1057560949367	12.8975832488417	45.0539814860869
859	Duke	101	Saturday	Night	30.89647369091	16.5348623573081	57.7320854510281
860	Duke	103	Saturday	Night	51.4768367509674	27.543143644391	96.2077806403691
861	Duke	226L	Saturday	Night	43.8285654483839	23.4351660371612	81.9684036467771
862	Duke	CL3	Saturday	Night	129.748961482085	69.3776601892406	242.654378365593
863	Duke	132	Saturday	Night	29.3965833478673	15.7306512749202	54.9347320352757
864	Duke	124	Saturday	Night	66.7097998865914	35.6718779561569	124.753661872769
865	Duke	202	Saturday	Night	28.9137569304806	15.4713936167347	54.0355549438449
866	Duke	105	Saturday	Night	82.809894092997	44.3075033437822	154.770141447288
867	Duke	219	Saturday	Night	20.9780863263967	11.2188437187864	39.2268683786743
868	Duke	227	Saturday	Night	32.7952364943423	17.5468022025391	61.294788891175
869	Duke	221	Saturday	Night	27.7279491271909	14.8288909089812	51.8473814069558
870	Duke	102	Saturday	Night	40.295859818514	21.5627850648011	75.3036453145347
871	Duke	222	Saturday	Night	30.6937292998686	16.4231584082704	57.3644237553715
872	Duke	104	Saturday	Night	61.1831920890747	32.7403400680507	114.335495185084
873	Duke	CL1	Saturday	Night	117.253422742955	62.6693605671746	219.37937487333
874	Duke	214	Saturday	Night	26.0900215316214	13.9586121670155	48.7648209847787
875	Duke	107	Saturday	Night	87.4605468789509	46.7973089943432	163.456989830116
876	Duke	223	Saturday	Night	33.6226542345657	17.9831574998672	62.8634252792097
877	Duke	201	Saturday	Night	23.9531481017092	12.8141588247508	44.7749486977017
878	Duke	CL4	Saturday	Night	107.890462068715	57.6690874854502	201.84733820069
879	Duke	207	Saturday	Night	29.4326335991019	15.7450747237789	55.0191050710407
880	Duke	206U	Saturday	Night	27.9250582905773	14.9291285727628	52.2340521572606
881	Duke	225	Saturday	Night	46.5843589727457	24.9152686935251	87.0993015405687
882	Duke	106	Saturday	Night	96.0144294337686	51.3392928607156	179.565594806746
883	Duke	224L	Saturday	Night	55.6925039737058	29.7925203995978	104.108513051588
884	Duke	218	Saturday	Night	28.6254320175119	15.3095080208068	53.5232978796933
885	Duke	204U	Saturday	Night	35.6880434795708	19.0871350261612	66.7274813980235
886	Duke	208	Saturday	Night	25.6293349022623	13.700555937158	47.9442447843162
887	Duke	224U	Saturday	Night	30.1452059728496	16.123842962793	56.3596064066428
888	Duke	206L	Saturday	Night	37.9454614324825	20.2586359922803	71.0737901541191
889	Duke	130	Saturday	Night	31.4923475246202	16.7545305365777	59.1940162361619
890	Duke	229	Saturday	Night	25.0448972008815	13.3809292716874	46.8761819950658
891	Duke	203L	Saturday	Night	36.7430032517486	19.6019895003613	68.8730237271644
892	Duke	203U	Saturday	Night	32.1205384416637	17.1635733983444	60.1115493747888
893	Duke	204L	Saturday	Night	41.8510746651805	22.2952784270004	78.5597926648618
894	Duke	226U	Saturday	Night	30.6122550526668	16.3745488755554	57.2296779918304
895	Duke	110	Saturday	Night	39.0652194117459	20.8475845722997	73.2023109149813
896	Duke	131	Saturday	Night	32.2078945773779	17.1949690051901	60.3286038372259
897	Duke	205U	Saturday	Night	30.8668574938895	16.5070192382393	57.7186515504242
898	Duke	205L	Saturday	Night	44.1050953273164	23.4679327981629	82.8901058547409
899	Duke	TT3	Saturday	Night	70.7764245265933	29.2029741154674	171.533976264266
900	Duke	TT1	Saturday	Night	309.32485337179	127.61562239798	749.766079697416
901	Duke	128	Thursday	Night	74.5983237481992	39.9111826402163	139.432347976421
902	Duke	123	Thursday	Night	75.27112000631	40.2578143072042	140.736440974403
903	Duke	111	Thursday	Night	51.7384976531555	27.6786394382581	96.7125622405246
904	Duke	228	Thursday	Night	43.0250912212471	23.0175146395767	80.4239077755911
905	Duke	109	Thursday	Night	77.6795782834073	41.5367793178911	145.271659993363
906	Duke	217	Thursday	Night	36.7488905973837	19.6572465932319	68.701430474167
907	Duke	CL2	Thursday	Night	180.880343544711	96.7198993446959	338.272670903548
908	Duke	108	Thursday	Night	99.5468697193438	53.2456277935962	186.110666388121
909	Duke	129	Thursday	Night	63.068907605267	33.7412073960875	117.888108147041
910	Duke	211	Thursday	Night	35.7106553846909	19.0925602381616	66.7930802415498
911	Duke	127	Thursday	Night	105.65796705668	56.5087408630591	197.555384035257
912	Duke	122	Thursday	Night	60.5752790557545	32.3890916782563	113.290130798755
913	Duke	210	Thursday	Night	34.8736254431666	18.6517121051533	65.204188478454
914	Duke	216	Thursday	Night	34.5954282337151	18.5010321375648	64.6906424341615
915	Duke	215	Thursday	Night	42.4437376381123	22.6977753114886	79.3677283333174
916	Duke	121	Thursday	Night	53.2227439804431	28.4653345953365	99.5126358806923
917	Duke	213	Thursday	Night	35.1385117499285	18.7949073671922	65.6941257478684
918	Duke	212	Thursday	Night	34.6609964965421	18.5365558244792	64.8116451356494
919	Duke	101	Thursday	Night	44.4251805310962	23.7643902536994	83.0484874280864
920	Duke	103	Thursday	Night	74.0171123963673	39.5851126913775	138.398821046929
921	Duke	226L	Thursday	Night	63.0198757289336	33.6802981337021	117.917742922714
922	Duke	CL3	Thursday	Night	186.562424412198	99.7102816080729	349.066692433642
923	Duke	132	Thursday	Night	42.2685299070437	22.6077530562878	79.0272529983134
924	Duke	124	Thursday	Night	95.9201665796261	51.2675949809534	179.463818423341
925	Duke	202	Thursday	Night	41.5742872251064	22.2357164202667	77.7317593734141
926	Duke	105	Thursday	Night	119.070044421435	63.6805984847696	222.637283817508
927	Duke	219	Thursday	Night	30.16380709237	16.1242656505989	56.4277020747245
928	Duke	227	Thursday	Night	47.1553587764221	25.2185695598259	88.1742263794139
929	Duke	221	Thursday	Night	39.8692471527881	21.3111398897995	74.5880735028601
930	Duke	102	Thursday	Night	57.9402965206318	30.9900248175804	108.327695142545
931	Duke	222	Thursday	Night	44.1336600079521	23.6033226657618	82.5214302782419
932	Duke	104	Thursday	Night	87.9736108792751	47.054666703682	164.475848057224
933	Duke	CL1	Thursday	Night	168.595436662315	90.0703521556866	315.580216831229
934	Duke	214	Thursday	Night	37.5141166010628	20.0618668139901	70.148454149678
935	Duke	107	Thursday	Night	125.757088764111	67.2575548251227	235.138571652581
936	Duke	223	Thursday	Night	48.3450797410794	25.8457894838776	90.4304639883135
937	Duke	201	Thursday	Night	34.4415657059139	18.416504101133	64.4107829455975
938	Duke	CL4	Thursday	Night	155.132695819465	82.8833037149382	290.361897192054
939	Duke	207	Thursday	Night	42.3203655610187	22.6298225531913	79.1439410100757
940	Duke	206U	Thursday	Night	40.1526649387586	21.4555007066595	75.143270890145
941	Duke	225	Thursday	Night	66.9823546205691	35.8069630306294	125.300652464656
942	Duke	106	Thursday	Night	138.056478673173	73.7846981257118	258.313604145444
943	Duke	224L	Thursday	Night	80.0787030912393	42.8172508962482	149.766707449608
944	Duke	218	Thursday	Night	41.1597128488074	22.0017465926422	76.9994306889629
945	Duke	204U	Thursday	Night	51.3148455141659	27.4302715815267	95.9966204605897
946	Duke	208	Thursday	Night	36.851708104796	19.6903582620473	68.9702224899938
947	Duke	224U	Thursday	Night	43.3449535661711	23.1714335546581	81.0819492553942
948	Duke	206L	Thursday	Night	54.5607240275364	29.1165078835354	102.240028863225
949	Duke	130	Thursday	Night	45.2819709500014	24.0805305619869	85.1499881964222
950	Duke	229	Thursday	Night	36.0113613826179	19.2296722178728	67.43839072952
951	Duke	203L	Thursday	Night	52.8317428404079	28.1717417810945	99.0777593108604
952	Duke	203U	Thursday	Night	46.1852292045466	24.6679761665835	86.4714390135531
953	Duke	204L	Thursday	Night	60.1764967103036	32.0424902655187	113.012775421579
954	Duke	226U	Thursday	Night	44.0165104530616	23.5315062605287	82.334431592011
955	Duke	110	Thursday	Night	56.1707928942158	29.9610083972346	105.308804447854
956	Duke	131	Thursday	Night	46.3108361633998	24.713955788824	86.7806661337123
957	Duke	205U	Thursday	Night	44.382596224795	23.722766685135	83.0347856891201
958	Duke	205L	Thursday	Night	63.4174903537196	33.7278037452765	119.24221669273
959	Duke	TT3	Thursday	Night	101.767453088489	41.9768846768846	246.721846745831
960	Duke	TT1	Thursday	Night	444.769606760643	183.437017772248	1078.4083032991
961	Miami	128	Saturday	Noon	65.0788340843359	34.7904972321031	121.735961907104
962	Miami	123	Saturday	Noon	65.6657748338619	35.0922853421192	122.875838449769
963	Miami	111	Saturday	Noon	45.1361496527432	24.1275461823626	84.4375963505187
964	Miami	228	Saturday	Noon	37.5346607318176	20.0637709249821	70.2186424237152
965	Miami	109	Saturday	Noon	67.7668898286616	36.2084541618535	126.830914584808
966	Miami	217	Saturday	Noon	32.0593658651516	17.1361124093878	59.9787696953122
967	Miami	CL2	Saturday	Noon	157.798208796187	84.3104320454433	295.340375979379
968	Miami	108	Saturday	Noon	86.8436969166691	46.4150945187254	162.486530995033
969	Miami	129	Saturday	Noon	55.0206863598937	29.4114508843146	102.928479775483
970	Miami	211	Saturday	Noon	31.1536198141355	16.6436053201925	58.3135690165758
971	Miami	127	Saturday	Noon	92.1749573218244	49.2589140747605	172.480918771075
972	Miami	122	Saturday	Noon	52.8452696683678	28.2337415239017	98.9108200186073
973	Miami	210	Saturday	Noon	30.4234032361873	16.2598348665106	56.9245304193108
974	Miami	216	Saturday	Noon	30.1807067635731	16.1274534035536	56.4797825147077
975	Miami	215	Saturday	Noon	37.0274936604922	19.786373223209	69.2918945433412
976	Miami	121	Saturday	Noon	46.4309913545471	24.812939188793	86.8835788361477
977	Miami	213	Saturday	Noon	30.6544874099706	16.3840015916347	57.3545841723936
